Timestamp,Asset_ID,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Logistics_Delay,Weather_Condition,Road_Type,Fuel_Cost,Departure_Time,Estimated_Arrival_Time,Actual_Arrival_Time,Year,Month,First_Day_of_Month,First_Day_Weekday,Day_of_Month,WeekNumber,Week_Label
2024-03-02 15:37:00,Truck_3,37.0312478,126.955613,36.906734,127.4805695,418,Delivered,26.79308478,48.25717543,Smooth,4.734921785,199,9,No Delay,99.9,0,Clear,Highway,2.197321934,2024-03-02 15:37:00,2024-03-02 20:05:24.571842600,2024-03-02 20:05:24.571842600,2024,3,2024-03-01 10:10:00,4,2,1,3월 1주
2024-03-02 23:49:00,Truck_8,37.0312478,126.955613,36.9103285,127.5534331,214,Delivered,22.31500603,61.70330987,Moderate,6.772892246,417,10,No Delay,76.7,0,Clear,Urban,2.453834693,2024-03-02 23:49:00,2024-03-03 06:29:38.241208560,2024-03-03 06:29:38.241208560,2024,3,2024-03-01 10:10:00,4,2,1,3월 1주
2024-03-03 00:53:00,Truck_10,37.0312478,126.955613,35.6494541,128.4266993,289,Delivered,28.59214882,40.27162485,Moderate,14.7422179,149,4,No Delay,74.3,0,Partly Cloudy,Rural,1.301792172,2024-03-03 00:53:00,2024-03-03 08:21:27.198444000,2024-03-03 08:21:27.198444000,2024,3,2024-03-01 10:10:00,4,3,1,3월 1주
2024-03-03 04:17:00,Truck_9,37.0312478,126.955613,36.8539871,126.4523354,122,Delivered,21.14443342,69.96677836,Smooth,4.818094393,409,5,No Delay,99.7,0,Partly Cloudy,Urban,1.959714698,2024-03-03 04:17:00,2024-03-03 07:45:54.513981480,2024-03-03 07:45:54.513981480,2024,3,2024-03-01 10:10:00,4,3,1,3월 1주
2024-03-04 06:43:00,Truck_3,37.0312478,126.955613,36.906734,127.4805695,219,Delivered,20.1090625,42.01767742,Moderate,8.320402852,372,6,No Delay,64.4,0,Clear,Urban,1.666345125,2024-03-04 06:43:00,2024-03-04 12:32:55.345026720,2024-03-04 12:32:55.345026720,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 06:44:00,Truck_2,37.0312478,126.955613,36.8895433,126.6455811,348,Delivered,24.60922775,53.73786983,Moderate,29.96697861,211,2,No Delay,96.4,0,Partly Cloudy,Rural,2.432658059,2024-03-04 06:44:00,2024-03-04 14:43:48.112299600,2024-03-04 14:43:48.112299600,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 09:04:00,Truck_7,37.0312478,126.955613,36.906734,127.4805695,382,Delayed,16.81537501,57.91465918,Congested,54.83354682,467,6,High Humidity,80.6,1,Rainy,Urban,1.644176946,2024-03-04 09:04:00,2024-03-04 16:33:00.076855200,2024-03-04 18:33:00.076855200,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 09:26:00,Truck_8,37.0312478,126.955613,36.906734,127.4805695,418,Delivered,20.46890592,65.74069813,Smooth,2.000469011,405,1,No Delay,62.3,0,Partly Cloudy,Highway,1.640194598,2024-03-04 09:26:00,2024-03-04 13:38:00.168843960,2024-03-04 13:38:00.168843960,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 09:24:00,Truck_10,37.0312478,126.955613,35.2001808,126.8073075,342,Delivered,22.1535016,41.51048581,Smooth,11.96524236,326,2,No Delay,64.4,0,Clear,Rural,2.476466282,2024-03-04 09:24:00,2024-03-04 12:35:47.487249600,2024-03-04 12:35:47.487249600,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 10:19:00,Truck_5,37.0312478,126.955613,35.6494541,128.4266993,330,Delayed,26.77784315,54.12880757,Accident,70.31583275,274,3,Extreme Temperature,69.1,1,Rainy,Rural,2.48938133,2024-03-04 10:19:00,2024-03-04 21:20:53.699790000,2024-03-04 22:20:53.699790000,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 23:34:00,Truck_9,37.0312478,126.955613,37.4378313,126.8880536,457,Delivered,21.16643404,50.02149897,Moderate,7.191272347,217,9,No Delay,97.8,0,Partly Cloudy,Rural,2.058504728,2024-03-04 23:34:00,2024-03-05 04:17:08.858044920,2024-03-05 04:17:08.858044920,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-04 23:39:00,Truck_2,37.0312478,126.955613,36.0907733,128.365587,265,Delayed,23.54066042,57.97906348,Congested,50.21035223,107,3,High Humidity,62.4,1,Rainy,Highway,2.389102928,2024-03-04 23:39:00,2024-03-05 08:40:15.726802800,2024-03-05 09:40:15.726802800,2024,3,2024-03-01 10:10:00,4,4,2,3월 2주
2024-03-05 00:54:00,Truck_4,37.0312478,126.955613,35.5408333,129.381896,126,Delivered,21.29171991,64.81906449,Smooth,24.19208458,320,4,No Delay,93.7,0,Clear,Urban,2.38007604,2024-03-05 00:54:00,2024-03-05 05:19:09.150448800,2024-03-05 05:19:09.150448800,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-05 10:30:00,Truck_10,37.0312478,126.955613,36.7489946,126.5162579,277,Delayed,28.15635872,57.17821699,Accident,37.44644731,195,5,Extreme Temperature,64.5,1,Snowy,Rural,1.453495759,2024-03-05 10:30:00,2024-03-05 16:14:40.721031600,2024-03-05 17:14:40.721031600,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-05 11:20:00,Truck_8,37.0312478,126.955613,36.8539871,126.4523354,313,Delivered,17.4866181,48.05601268,Smooth,17.84860466,284,3,No Delay,69.0,0,Clear,Urban,1.795146412,2024-03-05 11:20:00,2024-03-05 16:07:05.497677600,2024-03-05 16:07:05.497677600,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-05 12:35:00,Truck_7,37.0312478,126.955613,36.8539871,126.4523354,291,Delivered,18.13778198,66.951594,Moderate,28.59972795,253,2,No Delay,94.9,0,Partly Cloudy,Highway,2.155190355,2024-03-05 12:35:00,2024-03-05 20:26:35.902062000,2024-03-05 20:26:35.902062000,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-05 20:59:00,Truck_3,37.0312478,126.955613,36.8539871,126.4523354,439,Delivered,26.11356084,63.9319679,Moderate,12.19817559,151,4,No Delay,79.2,0,Clear,Rural,2.373936236,2024-03-05 20:59:00,2024-03-06 03:12:11.343212400,2024-03-06 03:12:11.343212400,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-05 22:52:00,Truck_10,37.0312478,126.955613,35.2001808,126.8073075,195,Delivered,15.74968543,51.98556354,Smooth,14.55395723,190,2,No Delay,60.6,0,Partly Cloudy,Rural,1.527787143,2024-03-05 22:52:00,2024-03-06 03:19:19.424602800,2024-03-06 03:19:19.424602800,2024,3,2024-03-01 10:10:00,4,5,2,3월 2주
2024-03-06 02:39:00,Truck_8,37.0312478,126.955613,35.5408333,129.381896,286,Delayed,16.68870586,61.97203147,Accident,98.75668767,387,4,High Humidity,60.7,1,Foggy,Highway,1.657236145,2024-03-06 02:39:00,2024-03-06 16:31:32.407561200,2024-03-06 19:31:32.407561200,2024,3,2024-03-01 10:10:00,4,6,2,3월 2주
2024-03-06 06:10:00,Truck_10,37.0312478,126.955613,36.0025594,129.4174365,458,Delayed,28.20235107,55.03826934,Accident,69.61995536,183,6,Extreme Temperature,93.5,1,Rainy,Rural,2.146949233,2024-03-06 06:10:00,2024-03-06 17:07:43.183929600,2024-03-06 18:07:43.183929600,2024,3,2024-03-01 10:10:00,4,6,2,3월 2주
2024-03-06 13:14:00,Truck_3,37.0312478,126.955613,35.2051378,128.6846279,200,Delivered,16.71143677,52.96056783,Moderate,28.86902247,158,4,No Delay,82.5,0,Clear,Highway,1.470537845,2024-03-06 13:14:00,2024-03-06 19:07:12.848089200,2024-03-06 19:07:12.848089200,2024,3,2024-03-01 10:10:00,4,6,2,3월 2주
2024-03-06 20:00:00,Truck_5,37.0312478,126.955613,36.8895433,126.6455811,207,Delivered,22.63335833,58.07348326,Moderate,9.585643554,174,5,No Delay,65.9,0,Clear,Urban,2.372482443,2024-03-06 20:00:00,2024-03-07 01:57:30.831679440,2024-03-07 01:57:30.831679440,2024,3,2024-03-01 10:10:00,4,6,2,3월 2주
2024-03-07 03:32:00,Truck_4,37.0312478,126.955613,36.0907733,128.365587,384,Delayed,25.60629716,64.67143634,Congested,79.17514205,418,7,Extreme Temperature,75.8,1,Snowy,Urban,1.516586841,2024-03-07 03:32:00,2024-03-07 15:27:03.051138000,2024-03-07 16:27:03.051138000,2024,3,2024-03-01 10:10:00,4,7,2,3월 2주
2024-03-07 21:52:00,Truck_3,37.0312478,126.955613,35.2001808,126.8073075,239,Delayed,23.67447599,59.90570782,Congested,110.6079738,333,2,High Humidity,95.1,1,Foggy,Urban,1.776739473,2024-03-07 21:52:00,2024-03-08 11:55:38.870568000,2024-03-08 12:55:38.870568000,2024,3,2024-03-01 10:10:00,4,7,2,3월 2주
2024-03-08 10:09:00,Truck_10,37.0312478,126.955613,37.0907725,126.9191283,382,Delivered,28.61416504,56.45257489,Smooth,25.80759859,448,5,No Delay,81.4,0,Partly Cloudy,Rural,1.904635191,2024-03-08 10:09:00,2024-03-08 15:43:50.735492400,2024-03-08 15:43:50.735492400,2024,3,2024-03-01 10:10:00,4,8,2,3월 2주
2024-03-08 18:02:00,Truck_8,37.0312478,126.955613,35.2001808,126.8073075,466,Delivered,15.35392447,47.83145579,Smooth,27.08629941,291,8,No Delay,62.1,0,Clear,Highway,2.000086846,2024-03-08 18:02:00,2024-03-09 01:44:31.067787600,2024-03-09 01:44:31.067787600,2024,3,2024-03-01 10:10:00,4,8,2,3월 2주
2024-03-08 23:13:00,Truck_9,37.0312478,126.955613,36.0907733,128.365587,146,Delivered,23.11047715,44.84088403,Smooth,21.91241259,201,10,No Delay,75.9,0,Clear,Urban,1.290100105,2024-03-08 23:13:00,2024-03-09 03:24:28.468532400,2024-03-09 03:24:28.468532400,2024,3,2024-03-01 10:10:00,4,8,2,3월 2주
2024-03-09 00:10:00,Truck_3,37.0312478,126.955613,36.7489946,126.5162579,146,Delivered,26.10714198,47.69389183,Smooth,1.672487954,301,2,No Delay,82.0,0,Clear,Rural,1.316768768,2024-03-09 00:10:00,2024-03-09 04:20:02.095663440,2024-03-09 04:20:02.095663440,2024,3,2024-03-01 10:10:00,4,9,2,3월 2주
2024-03-09 09:56:00,Truck_4,37.0312478,126.955613,36.9103285,127.5534331,475,Delivered,15.99014766,56.90225093,Smooth,14.70012752,283,6,No Delay,95.9,0,Partly Cloudy,Highway,1.2016485,2024-03-09 09:56:00,2024-03-09 15:24:12.045907200,2024-03-09 15:24:12.045907200,2024,3,2024-03-01 10:10:00,4,9,2,3월 2주
2024-03-09 19:11:00,Truck_10,37.0312478,126.955613,36.0907733,128.365587,484,Delivered,15.3817164,65.34614043,Smooth,16.14411203,176,4,No Delay,73.7,0,Clear,Highway,1.449172714,2024-03-09 19:11:00,2024-03-10 01:47:51.880330800,2024-03-10 01:47:51.880330800,2024,3,2024-03-01 10:10:00,4,9,2,3월 2주
2024-03-10 06:12:00,Truck_9,37.0312478,126.955613,36.0025594,129.4174365,434,Delayed,27.35685576,63.45879931,Accident,84.99210704,233,10,Extreme Temperature,63.4,1,Snowy,Urban,1.437760969,2024-03-10 06:12:00,2024-03-10 18:41:57.158534400,2024-03-10 20:41:57.158534400,2024,3,2024-03-01 10:10:00,4,10,2,3월 2주
2024-03-11 20:09:00,Truck_1,37.0312478,126.955613,37.0907725,126.9191283,432,Delivered,22.96406518,64.80575683,Moderate,4.350982012,265,8,No Delay,86.8,0,Clear,Urban,2.073625691,2024-03-11 20:09:00,2024-03-11 23:35:06.353524320,2024-03-11 23:35:06.353524320,2024,3,2024-03-01 10:10:00,4,11,3,3월 3주
2024-03-12 03:54:00,Truck_5,37.0312478,126.955613,36.7489946,126.5162579,221,Delivered,19.78300227,41.01029212,Moderate,0.310367894,233,4,No Delay,61.5,0,Clear,Rural,1.616073745,2024-03-12 03:54:00,2024-03-12 09:55:51.732441840,2024-03-12 09:55:51.732441840,2024,3,2024-03-01 10:10:00,4,12,3,3월 3주
2024-03-13 18:47:00,Truck_9,37.0312478,126.955613,36.0025594,129.4174365,330,Delivered,29.20636001,57.65056663,Smooth,9.704632849,358,1,No Delay,70.0,0,Clear,Urban,1.597412777,2024-03-13 18:47:00,2024-03-13 21:45:13.667825640,2024-03-13 21:45:13.667825640,2024,3,2024-03-01 10:10:00,4,13,3,3월 3주
2024-03-13 21:43:00,Truck_2,37.0312478,126.955613,35.5408333,129.381896,219,Delivered,20.32156938,44.69430148,Moderate,3.329844418,144,8,No Delay,62.2,0,Partly Cloudy,Urban,2.067531405,2024-03-13 21:43:00,2024-03-14 04:02:58.743990480,2024-03-14 04:02:58.743990480,2024,3,2024-03-01 10:10:00,4,13,3,3월 3주
2024-03-14 00:55:00,Truck_4,37.0312478,126.955613,35.2051378,128.6846279,144,Delivered,22.82168534,45.15081723,Smooth,6.305275057,443,10,No Delay,89.0,0,Clear,Rural,2.281242021,2024-03-14 00:55:00,2024-03-14 06:32:49.899020520,2024-03-14 06:32:49.899020520,2024,3,2024-03-01 10:10:00,4,14,3,3월 3주
2024-03-14 02:35:00,Truck_8,37.0312478,126.955613,36.0907733,128.365587,293,Delivered,22.3848822,46.33695494,Moderate,17.63070383,135,1,No Delay,98.8,0,Clear,Highway,1.235711731,2024-03-14 02:35:00,2024-03-14 08:20:47.053378800,2024-03-14 08:20:47.053378800,2024,3,2024-03-01 10:10:00,4,14,3,3월 3주
2024-03-14 18:05:00,Truck_4,37.0312478,126.955613,35.5408333,129.381896,321,Delayed,28.07121051,44.84102075,Accident,119.3493888,391,1,Extreme Temperature,67.3,1,Rainy,Highway,1.457403939,2024-03-14 18:05:00,2024-03-15 08:01:05.779968000,2024-03-15 10:01:05.779968000,2024,3,2024-03-01 10:10:00,4,14,3,3월 3주
2024-03-15 02:17:00,Truck_10,37.0312478,126.955613,35.2051378,128.6846279,301,Delivered,18.76449992,55.56102983,Moderate,18.79975917,140,6,No Delay,78.5,0,Partly Cloudy,Urban,2.363599527,2024-03-15 02:17:00,2024-03-15 09:09:47.913301200,2024-03-15 09:09:47.913301200,2024,3,2024-03-01 10:10:00,4,15,3,3월 3주
2024-03-15 07:02:00,Truck_5,37.0312478,126.955613,36.906734,127.4805695,236,Delivered,18.90236686,51.21763141,Moderate,22.44701149,303,2,No Delay,62.6,0,Partly Cloudy,Rural,1.472893459,2024-03-15 07:02:00,2024-03-15 14:16:40.924136400,2024-03-15 14:16:40.924136400,2024,3,2024-03-01 10:10:00,4,15,3,3월 3주
2024-03-15 14:48:00,Truck_10,37.0312478,126.955613,35.2051378,128.6846279,387,Delivered,29.58007994,43.04118693,Smooth,11.58467756,456,2,No Delay,65.9,0,Clear,Highway,2.397487044,2024-03-15 14:48:00,2024-03-15 17:57:30.483921600,2024-03-15 17:57:30.483921600,2024,3,2024-03-01 10:10:00,4,15,3,3월 3주
2024-03-15 17:54:00,Truck_7,37.0312478,126.955613,35.953584,127.001331,415,Delivered,15.06544904,53.74970784,Moderate,24.07693603,345,2,No Delay,87.4,0,Partly Cloudy,Urban,1.699131112,2024-03-15 17:54:00,2024-03-16 01:18:27.696970800,2024-03-16 01:18:27.696970800,2024,3,2024-03-01 10:10:00,4,15,3,3월 3주
2024-03-15 22:19:00,Truck_6,37.0312478,126.955613,35.2001808,126.8073075,165,Delayed,17.04901355,65.17541185,Congested,104.9888719,149,10,High Humidity,62.6,1,Snowy,Highway,1.608933396,2024-03-15 22:19:00,2024-03-16 12:48:55.993884000,2024-03-16 15:48:55.993884000,2024,3,2024-03-01 10:10:00,4,15,3,3월 3주
2024-03-16 11:17:00,Truck_7,37.0312478,126.955613,36.8895433,126.6455811,164,Delivered,15.93979805,48.62898187,Moderate,12.47322941,466,7,No Delay,98.1,0,Clear,Urban,1.982933193,2024-03-16 11:17:00,2024-03-16 15:31:50.362587600,2024-03-16 15:31:50.362587600,2024,3,2024-03-01 10:10:00,4,16,3,3월 3주
2024-03-16 13:20:00,Truck_9,37.0312478,126.955613,36.0907733,128.365587,226,Delayed,25.61752646,50.39572504,Accident,119.5134768,252,10,Extreme Temperature,67.3,1,Foggy,Rural,1.203020428,2024-03-16 13:20:00,2024-03-17 06:17:04.851648000,2024-03-17 08:17:04.851648000,2024,3,2024-03-01 10:10:00,4,16,3,3월 3주
2024-03-17 00:18:00,Truck_8,37.0312478,126.955613,35.6494541,128.4266993,410,Delivered,19.76380193,48.35929189,Moderate,14.6274481,306,2,No Delay,71.2,0,Partly Cloudy,Urban,1.705220229,2024-03-17 00:18:00,2024-03-17 04:45:45.881316000,2024-03-17 04:45:45.881316000,2024,3,2024-03-01 10:10:00,4,17,3,3월 3주
2024-03-17 08:20:00,Truck_9,37.0312478,126.955613,36.9103285,127.5534331,353,Delayed,17.92860904,57.21849598,Accident,89.54319594,421,8,High Humidity,97.7,1,Snowy,Urban,1.987077831,2024-03-17 08:20:00,2024-03-17 22:17:15.550538400,2024-03-18 01:17:15.550538400,2024,3,2024-03-01 10:10:00,4,17,3,3월 3주
2024-03-17 17:11:00,Truck_2,37.0312478,126.955613,35.2051378,128.6846279,100,Delivered,26.85764691,56.07805237,Smooth,7.987370982,276,5,No Delay,89.1,0,Partly Cloudy,Rural,1.964563885,2024-03-17 17:11:00,2024-03-17 21:58:55.453553520,2024-03-17 21:58:55.453553520,2024,3,2024-03-01 10:10:00,4,17,3,3월 3주
2024-03-17 23:47:00,Truck_6,37.0312478,126.955613,36.8895433,126.6455811,425,Delivered,19.41929095,49.78761754,Smooth,28.9216239,193,3,No Delay,69.9,0,Clear,Rural,1.706370834,2024-03-17 23:47:00,2024-03-18 06:40:31.784604000,2024-03-18 06:40:31.784604000,2024,3,2024-03-01 10:10:00,4,17,3,3월 3주
2024-03-19 05:42:00,Truck_8,37.0312478,126.955613,36.0907733,128.365587,437,Delivered,20.53060756,51.93597109,Smooth,12.58163495,310,2,No Delay,83.9,0,Partly Cloudy,Urban,2.020544501,2024-03-19 05:42:00,2024-03-19 10:57:29.388582000,2024-03-19 10:57:29.388582000,2024,3,2024-03-01 10:10:00,4,19,4,3월 4주
2024-03-19 05:23:00,Truck_1,37.0312478,126.955613,36.0907733,128.365587,339,Delivered,17.20954566,43.5967328,Smooth,16.60470811,235,6,No Delay,69.3,0,Partly Cloudy,Urban,1.466786113,2024-03-19 05:23:00,2024-03-19 10:02:37.694919600,2024-03-19 10:02:37.694919600,2024,3,2024-03-01 10:10:00,4,19,4,3월 4주
2024-03-19 21:36:00,Truck_6,37.0312478,126.955613,37.4378313,126.8880536,171,Delayed,15.94034432,69.09779576,Congested,92.62934169,309,3,High Humidity,94.6,1,Rainy,Urban,1.814887772,2024-03-19 21:36:00,2024-03-20 11:51:46.563008400,2024-03-20 14:51:46.563008400,2024,3,2024-03-01 10:10:00,4,19,4,3월 4주
2024-03-20 00:11:00,Truck_7,37.0312478,126.955613,35.2051378,128.6846279,390,Delayed,27.80677383,64.02942101,Accident,98.72427604,320,4,Extreme Temperature,60.1,1,Rainy,Rural,2.065615096,2024-03-20 00:11:00,2024-03-20 13:03:20.739374400,2024-03-20 16:03:20.739374400,2024,3,2024-03-01 10:10:00,4,20,4,3월 4주
2024-03-20 01:25:00,Truck_9,37.0312478,126.955613,36.906734,127.4805695,203,Delivered,18.92558526,60.18108983,Moderate,27.93077979,370,3,No Delay,74.4,0,Partly Cloudy,Urban,2.361047864,2024-03-20 01:25:00,2024-03-20 08:12:35.080724400,2024-03-20 08:12:35.080724400,2024,3,2024-03-01 10:10:00,4,20,4,3월 4주
2024-03-20 08:55:00,Truck_9,37.0312478,126.955613,36.906734,127.4805695,334,Delivered,20.18816191,69.8847302,Smooth,20.6773206,389,2,No Delay,88.0,0,Partly Cloudy,Highway,1.955717326,2024-03-20 08:55:00,2024-03-20 12:59:03.835416000,2024-03-20 12:59:03.835416000,2024,3,2024-03-01 10:10:00,4,20,4,3월 4주
2024-03-20 21:32:00,Truck_2,37.0312478,126.955613,36.8895433,126.6455811,445,Delivered,19.47078313,47.14439961,Moderate,5.011670084,364,1,No Delay,93.6,0,Partly Cloudy,Urban,2.453761833,2024-03-20 21:32:00,2024-03-21 02:02:04.201230239,2024-03-21 02:02:04.201230239,2024,3,2024-03-01 10:10:00,4,20,4,3월 4주
2024-03-21 10:50:00,Truck_6,37.0312478,126.955613,35.2001808,126.8073075,325,Delayed,18.36440225,68.97241629,Congested,43.63118602,316,4,High Humidity,77.8,1,Snowy,Urban,2.264370853,2024-03-21 10:50:00,2024-03-21 17:11:47.226967200,2024-03-21 18:11:47.226967200,2024,3,2024-03-01 10:10:00,4,21,4,3월 4주
2024-03-21 11:48:00,Truck_3,37.0312478,126.955613,35.953584,127.001331,439,Delivered,16.56337204,47.59817151,Moderate,18.26393881,101,10,No Delay,90.4,0,Clear,Rural,1.598375038,2024-03-21 11:48:00,2024-03-21 16:37:35.017971600,2024-03-21 16:37:35.017971600,2024,3,2024-03-01 10:10:00,4,21,4,3월 4주
2024-03-21 11:55:00,Truck_5,37.0312478,126.955613,35.2051378,128.6846279,106,Delivered,19.21024823,66.32051359,Moderate,2.798935664,120,9,No Delay,96.2,0,Partly Cloudy,Urban,1.675947053,2024-03-21 11:55:00,2024-03-21 16:11:47.616839040,2024-03-21 16:11:47.616839040,2024,3,2024-03-01 10:10:00,4,21,4,3월 4주
2024-03-21 14:56:00,Truck_8,37.0312478,126.955613,35.2051378,128.6846279,390,Delivered,25.01879998,58.20195174,Moderate,29.47171664,366,4,No Delay,69.4,0,Partly Cloudy,Urban,1.795066962,2024-03-21 14:56:00,2024-03-21 23:52:49.817990400,2024-03-21 23:52:49.817990400,2024,3,2024-03-01 10:10:00,4,21,4,3월 4주
2024-03-21 22:22:00,Truck_3,37.0312478,126.955613,37.0907725,126.9191283,137,Delivered,25.38798647,46.88097331,Moderate,22.28696442,425,7,No Delay,69.4,0,Clear,Rural,1.563141331,2024-03-21 22:22:00,2024-03-22 06:35:43.307191200,2024-03-22 06:35:43.307191200,2024,3,2024-03-01 10:10:00,4,21,4,3월 4주
2024-03-22 03:06:00,Truck_3,37.0312478,126.955613,36.906734,127.4805695,237,Delayed,23.00079943,65.14464925,Accident,87.23456191,323,9,High Humidity,66.8,1,Snowy,Urban,1.983700295,2024-03-22 03:06:00,2024-03-22 16:49:24.442287600,2024-03-22 19:49:24.442287600,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-22 06:45:00,Truck_8,37.0312478,126.955613,36.7489946,126.5162579,330,Delivered,16.08474713,44.32236358,Moderate,4.102062082,110,7,No Delay,66.3,0,Clear,Highway,2.40466522,2024-03-22 06:45:00,2024-03-22 13:09:36.742349520,2024-03-22 13:09:36.742349520,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-22 11:00:00,Truck_10,37.0312478,126.955613,35.953584,127.001331,327,Delivered,23.37963595,48.08535587,Moderate,28.8690895,432,4,No Delay,68.4,0,Clear,Highway,2.259519912,2024-03-22 11:00:00,2024-03-22 19:53:12.872220000,2024-03-22 19:53:12.872220000,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-22 14:12:00,Truck_10,37.0312478,126.955613,36.7203197,127.4453782,159,Delayed,18.52460107,64.16946416,Congested,46.95465084,227,1,High Humidity,62.0,1,Snowy,Urban,2.408729239,2024-03-22 14:12:00,2024-03-22 21:53:43.674302400,2024-03-22 23:53:43.674302400,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-22 16:43:00,Truck_5,37.0312478,126.955613,35.6494541,128.4266993,324,Delivered,15.27009833,45.37759767,Moderate,3.052635855,387,1,No Delay,69.1,0,Partly Cloudy,Rural,2.170345779,2024-03-22 16:43:00,2024-03-22 21:01:18.948907800,2024-03-22 21:01:18.948907800,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-22 23:53:00,Truck_10,37.0312478,126.955613,37.4378313,126.8880536,480,Delivered,21.58724725,53.95028553,Smooth,8.353958727,204,6,No Delay,62.3,0,Clear,Urban,2.065345651,2024-03-22 23:53:00,2024-03-23 04:43:07.425141720,2024-03-23 04:43:07.425141720,2024,3,2024-03-01 10:10:00,4,22,4,3월 4주
2024-03-23 08:10:00,Truck_9,37.0312478,126.955613,35.5408333,129.381896,368,Delivered,16.88325322,49.52649101,Moderate,12.08134949,336,2,No Delay,86.5,0,Partly Cloudy,Urban,2.208633976,2024-03-23 08:10:00,2024-03-23 15:22:29.285816400,2024-03-23 15:22:29.285816400,2024,3,2024-03-01 10:10:00,4,23,4,3월 4주
2024-03-23 12:47:00,Truck_2,37.0312478,126.955613,35.2001808,126.8073075,364,Delivered,25.19430499,43.49749224,Moderate,28.82184265,467,7,No Delay,95.2,0,Clear,Urban,2.353674198,2024-03-23 12:47:00,2024-03-23 19:39:55.863354000,2024-03-23 19:39:55.863354000,2024,3,2024-03-01 10:10:00,4,23,4,3월 4주
2024-03-23 13:50:00,Truck_7,37.0312478,126.955613,35.2001808,126.8073075,245,Delivered,21.60662025,69.43353724,Smooth,10.3222648,142,5,No Delay,80.7,0,Clear,Rural,1.95845408,2024-03-23 13:50:00,2024-03-23 18:51:56.015328000,2024-03-23 18:51:56.015328000,2024,3,2024-03-01 10:10:00,4,23,4,3월 4주
2024-03-23 20:27:00,Truck_4,37.0312478,126.955613,37.0907725,126.9191283,156,Delivered,21.26641469,53.7682155,Moderate,19.78050909,135,1,No Delay,66.6,0,Clear,Highway,2.084728866,2024-03-23 20:27:00,2024-03-24 04:25:40.983272400,2024-03-24 04:25:40.983272400,2024,3,2024-03-01 10:10:00,4,23,4,3월 4주
2024-03-23 21:22:00,Truck_1,37.0312478,126.955613,37.4378313,126.8880536,213,Delivered,21.45794008,66.64354567,Moderate,1.885724624,361,6,No Delay,74.5,0,Partly Cloudy,Highway,1.35207796,2024-03-23 21:22:00,2024-03-24 00:33:18.860864640,2024-03-24 00:33:18.860864640,2024,3,2024-03-01 10:10:00,4,23,4,3월 4주
2024-03-24 12:07:00,Truck_4,37.0312478,126.955613,36.9103285,127.5534331,262,Delayed,21.66065624,55.01078339,Congested,109.795394,272,7,High Humidity,82.9,1,Rainy,Rural,1.360636434,2024-03-24 12:07:00,2024-03-25 03:05:46.341840000,2024-03-25 04:05:46.341840000,2024,3,2024-03-01 10:10:00,4,24,4,3월 4주
2024-03-24 22:56:00,Truck_3,37.0312478,126.955613,37.4378313,126.8880536,392,Delivered,19.57126643,43.526539,Smooth,0.159425075,417,2,No Delay,69.3,0,Partly Cloudy,Rural,1.549946661,2024-03-24 22:56:00,2024-03-25 01:56:57.393027000,2024-03-25 01:56:57.393027000,2024,3,2024-03-01 10:10:00,4,24,4,3월 4주
2024-03-25 12:22:00,Truck_5,37.0312478,126.955613,36.7489946,126.5162579,441,Delivered,18.58194317,68.40201187,Smooth,9.317310467,359,8,No Delay,76.0,0,Clear,Highway,1.908476962,2024-03-25 12:22:00,2024-03-25 15:17:54.231768120,2024-03-25 15:17:54.231768120,2024,3,2024-03-01 10:10:00,4,25,5,3월 5주
2024-03-26 14:40:00,Truck_7,37.0312478,126.955613,35.953584,127.001331,451,Delivered,19.75419882,51.7557812,Moderate,18.14405286,187,8,No Delay,69.3,0,Clear,Highway,1.808790769,2024-03-26 14:40:00,2024-03-26 19:28:51.859029600,2024-03-26 19:28:51.859029600,2024,3,2024-03-01 10:10:00,4,26,5,3월 5주
